,team,epa,auto_epa,teleop_epa,endgame_epa,rp_1_epa,rp_2_epa
24240,135,34.19,9.61,16.67,7.9,0.4406,0.3482
24241,1646,31.62,12.33,13.8,5.49,0.4508,0.2444
24242,461,61.92,14.82,39.5,7.6,0.4284,0.4636
24243,829,44.32,11.26,27.29,5.77,0.4218,0.1745
24244,7617,44.85,11.81,25.97,7.07,0.2787,0.3765
24245,1741,38.87,9.74,22.35,6.78,0.2958,0.165
24246,5010,51.5,12.91,28.45,10.13,0.5045,0.6028
24247,6721,21.13,9.48,8.4,3.26,0.2554,-0.0036
24248,4926,36.91,10.84,19.26,6.81,0.1644,0.342
24249,292,48.17,14.04,27.29,6.84,0.3897,0.4156
24250,328,32.25,8.53,17.49,6.23,0.1205,0.2029
24251,4272,50.35,15.79,27.96,6.6,0.4012,0.2007
24252,234,40.32,11.79,22.67,5.86,0.3347,0.2941
24253,3940,48.47,12.2,30.18,6.08,0.5471,0.2904
24254,5188,38.94,10.62,20.37,7.95,0.3346,0.3006
24255,8116,28.65,9.18,12.49,6.98,0.2075,0.2582
24256,868,42.8,12.61,20.61,9.58,0.357,0.6425
24257,3494,49.16,9.35,33.2,6.61,0.3988,0.3329
24258,1501,49.61,14.55,27.96,7.1,0.3957,0.2978
24259,7457,57.44,13.35,35.26,8.82,0.5916,0.5661
24260,6956,34.62,9.52,18.43,6.68,0.131,0.1786
24261,3176,37.79,7.17,25.97,4.65,0.4982,0.2011
24262,71,42.13,11.01,22.99,8.13,0.5011,0.2125
24263,5484,47.56,15.53,22.15,9.88,0.3395,0.5863
24264,1555,29.37,6.29,14.74,8.35,0.1007,0.234
24265,7454,34.56,8.08,18.21,8.26,0.2493,0.2653
24266,1024,49.81,14.83,27.73,7.24,0.372,0.482
24267,6498,39.61,10.63,22.45,6.52,0.1142,0.2275
24268,3147,40.76,13.6,20.27,6.89,0.0275,0.3165
24269,3487,43.06,13.56,22.9,6.6,0.3338,0.3878
24270,7457,57.52,13.81,34.95,8.76,0.5994,0.5764
24271,328,31.4,9.4,15.55,6.46,0.1366,0.2247
24272,461,61.23,14.44,39.09,7.7,0.432,0.4734
24273,6498,39.21,10.75,21.73,6.72,0.1667,0.2426
24274,3940,48.86,13.04,29.52,6.29,0.5525,0.3081
24275,868,42.5,13.5,19.54,9.46,0.3706,0.6476
24276,135,33.45,9.24,16.21,8.0,0.4442,0.358
24277,5484,47.52,15.26,22.44,9.82,0.3428,0.5982
24278,829,45.06,11.98,27.07,6.01,0.4338,0.2042
24279,3176,37.75,6.9,26.27,4.58,0.5016,0.213
24280,1741,39.6,10.46,22.12,7.01,0.3079,0.1947
24281,3487,42.66,13.68,22.18,6.8,0.3862,0.4029
24282,1501,49.7,15.01,27.65,7.04,0.4035,0.3081
24283,3147,40.36,13.72,19.55,7.09,0.0799,0.3316
24284,4272,49.5,16.65,26.02,6.84,0.4174,0.2225
24285,5188,39.33,11.46,19.71,8.16,0.34,0.3183
24286,292,47.33,14.91,25.35,7.08,0.4059,0.4374
24287,3494,48.87,10.24,32.14,6.49,0.4124,0.3379
24288,7657,35.86,12.07,17.99,5.8,0.1726,0.2093
24289,7617,45.63,12.53,25.79,7.31,0.2908,0.4061
24290,5010,52.38,13.19,28.87,10.31,0.52,0.6174
24291,1024,50.27,15.61,26.81,7.86,0.4012,0.4948
24292,71,42.13,10.74,23.33,8.07,0.5045,0.2244
24293,234,40.66,12.63,21.96,6.07,0.3401,0.3117
24294,868,42.49,13.55,19.22,9.72,0.3706,0.6476
24295,3940,48.86,13.1,29.21,6.54,0.5525,0.3081
24296,6498,39.2,10.81,21.42,6.97,0.1667,0.2426
24297,829,44.21,11.86,26.39,5.95,0.4338,0.2042
24298,5484,46.67,15.14,21.77,9.75,0.3428,0.5982
24299,135,32.6,9.12,15.54,7.94,0.4442,0.358
24300,1501,49.68,14.97,27.91,6.81,0.4035,0.3081
24301,3147,40.34,13.68,19.81,6.86,0.0799,0.3316
24302,4272,49.49,16.6,26.28,6.6,0.4174,0.2225
24303,1024,49.25,14.91,26.49,7.86,0.4012,0.4948
24304,6956,34.71,9.98,18.11,6.62,0.1387,0.1889
24305,234,39.64,11.93,21.64,6.07,0.3401,0.3117
24306,7457,57.53,13.86,34.67,9.0,0.5994,0.5764
24307,328,31.41,9.44,15.27,6.7,0.1366,0.2247
24308,461,61.24,14.49,38.82,7.93,0.432,0.4734
24309,3176,38.6,7.07,26.83,4.7,0.5016,0.213
24310,1741,40.45,10.63,22.69,7.13,0.3079,0.1947
24311,3487,43.51,13.84,22.75,6.92,0.3862,0.4029
24312,3494,48.88,10.39,32.13,6.36,0.4124,0.3379
24313,292,47.35,15.05,25.34,6.95,0.4059,0.4374
24314,5188,39.35,11.6,19.71,8.04,0.34,0.3183
24315,5010,53.4,13.3,29.57,10.53,0.52,0.6174
24316,7617,46.65,12.63,26.49,7.52,0.2908,0.4061
24317,7657,36.88,12.18,18.69,6.02,0.1726,0.2093
24318,3487,43.79,13.89,23.14,6.76,0.3862,0.4029
24319,1741,40.73,10.68,23.08,6.98,0.3079,0.1947
24320,3176,38.88,7.11,27.22,4.54,0.5016,0.213
24321,4272,49.76,16.56,26.53,6.66,0.4174,0.2225
24322,3147,40.61,13.64,20.06,6.91,0.0799,0.3316
24323,1501,49.95,14.92,28.16,6.86,0.4035,0.3081
24324,7657,36.84,11.94,18.69,6.22,0.1726,0.2093
24325,7617,46.61,12.4,26.49,7.72,0.2908,0.4061
24326,5010,53.36,13.06,29.57,10.73,0.52,0.6174
24327,829,44.91,12.06,26.69,6.16,0.4338,0.2042
24328,5484,47.37,15.34,22.06,9.97,0.3428,0.5982
24329,135,33.3,9.32,15.83,8.15,0.4442,0.358
24330,7457,57.25,13.93,34.51,8.81,0.5994,0.5764
24331,328,31.13,9.52,15.11,6.51,0.1366,0.2247
24332,461,60.96,14.56,38.65,7.75,0.432,0.4734
24333,5188,39.39,11.6,19.46,8.33,0.34,0.3183
24334,292,47.38,15.05,25.09,7.24,0.4059,0.4374
24335,3494,48.92,10.39,31.88,6.65,0.4124,0.3379
24336,7657,36.74,12.06,18.29,6.39,0.1726,0.2093
24337,7617,46.5,12.52,26.09,7.9,0.2908,0.4061
24338,5010,53.25,13.18,29.17,10.91,0.52,0.6174
24339,4272,49.77,16.49,26.3,6.98,0.4174,0.2225
24340,3147,40.63,13.57,19.83,7.23,0.0799,0.3316
24341,1501,49.97,14.85,27.93,7.18,0.4035,0.3081
24342,3494,48.6,10.32,31.9,6.38,0.4124,0.3379
24343,292,47.06,14.98,25.11,6.97,0.4059,0.4374
24344,5188,39.06,11.53,19.48,8.05,0.34,0.3183
24345,5010,53.34,13.29,28.98,11.07,0.52,0.6174
24346,7617,46.58,12.63,25.9,8.06,0.2908,0.4061
24347,7657,36.82,12.17,18.1,6.55,0.1726,0.2093
24348,7457,57.57,14.06,34.47,9.04,0.5994,0.5764
24349,328,31.46,9.65,15.07,6.74,0.1366,0.2247
24350,461,61.28,14.69,38.61,7.98,0.432,0.4734
24351,5010,53.32,13.25,28.85,11.21,0.52,0.6174
24352,7617,46.57,12.59,25.77,8.2,0.2908,0.4061
24353,7657,36.8,12.13,17.98,6.7,0.1726,0.2093
24354,7457,57.33,13.88,34.2,9.25,0.5994,0.5764
24355,328,31.21,9.47,14.8,6.95,0.1366,0.2247
24356,461,61.04,14.51,38.34,8.18,0.432,0.4734
24357,5010,53.56,13.35,28.87,11.34,0.52,0.6174
24358,7617,46.81,12.69,25.79,8.33,0.2908,0.4061
24359,7657,37.05,12.23,17.99,6.83,0.1726,0.2093
24360,234,46.35,14.75,25.16,6.44,0.4876,0.2537
24361,45,26.16,8.72,10.8,6.64,-0.1856,0.2278
24362,447,29.04,6.98,13.15,8.91,-0.031,0.3775
24363,7198,5.76,1.38,1.2,3.18,-0.179,-0.0395
24364,2171,22.19,7.13,6.58,8.48,-0.1008,0.3043
24365,3176,41.11,8.35,24.35,8.41,0.3392,0.306
24366,71,26.58,5.76,11.22,9.6,-0.1653,0.3673
24367,829,43.68,8.59,28.33,6.76,0.2196,0.1724
24368,1720,25.34,7.23,11.77,6.34,-0.0412,0.1657
24369,7657,32.37,6.72,18.52,7.13,-0.1733,0.2206
24370,1501,41.01,9.2,23.71,8.1,-0.1187,0.27
24371,3947,26.77,10.45,10.07,6.24,-0.1708,0.2525
24372,6721,10.09,8.23,-0.47,2.33,-0.1941,0.1704
24373,1555,16.66,3.6,7.14,5.91,-0.1948,0.0985
24374,4580,13.32,4.1,3.53,5.69,-0.2006,0.014
24375,3890,10.1,1.7,5.32,3.09,-0.2102,-0.0979
24376,3494,37.25,10.55,18.03,8.67,-0.0586,0.5007
24377,2909,12.79,0.81,8.45,3.53,-0.1944,0.0229
24378,7454,24.04,8.2,6.31,9.53,-0.1545,0.353
24379,4485,21.21,8.01,7.89,5.31,-0.1941,0.1352
24380,5484,35.45,14.52,14.95,5.98,-0.0196,0.3087
24381,7617,47.95,13.38,25.45,9.12,-0.0517,0.4185
24382,135,36.1,9.64,21.11,5.35,0.1893,0.1886
24383,5188,32.98,10.35,15.85,6.78,0.0133,0.3592
24384,3559,14.57,4.35,4.22,5.99,-0.1769,0.3098
24385,1720,26.01,7.77,12.96,5.27,0.0463,0.0962
24386,8564,20.29,6.21,9.45,4.63,-0.0901,0.124
24387,1741,37.84,14.4,16.66,6.78,0.0776,0.3987
24388,234,47.22,14.71,26.07,6.44,0.459,0.2729
24389,3940,48.08,12.97,23.79,11.32,-0.0612,0.6129
24390,829,44.35,9.14,29.52,5.69,0.3071,0.103
24391,3947,27.45,11.82,10.54,5.09,-0.0728,0.18
24392,45,27.02,8.67,11.71,6.64,-0.2142,0.247
24393,3494,39.34,11.25,18.75,9.34,-0.0607,0.5581
24394,6721,10.58,8.74,0.31,1.54,-0.1954,0.1408
24395,3176,41.02,9.46,24.16,7.4,0.3246,0.2489
24396,1555,17.15,4.11,7.92,5.12,-0.1961,0.0689
24397,71,27.92,6.3,13.09,8.53,-0.0778,0.2978
24398,7198,6.45,2.49,1.79,2.17,-0.1937,-0.0965
24399,4580,13.81,4.61,4.31,4.89,-0.2018,-0.0156
24400,7454,27.37,9.33,8.59,9.45,-0.0575,0.3763
24401,7617,45.15,12.54,22.61,10.0,-0.0715,0.4319
24402,5484,38.6,15.65,17.06,5.9,0.0774,0.332
24403,1501,41.7,10.56,24.18,6.95,-0.0207,0.1974
24404,8564,19.71,4.98,9.49,5.24,-0.0954,0.071
24405,447,30.69,6.94,14.84,8.91,-0.0595,0.3967
24406,135,33.12,8.8,18.09,6.23,0.1695,0.202
24407,1741,38.16,14.09,17.54,6.53,0.13,0.4028
24408,3890,12.19,2.39,6.04,3.76,-0.2123,-0.0406
24409,3559,13.98,3.12,4.26,6.6,-0.1822,0.2568
24410,2171,22.88,8.24,7.17,7.48,-0.1155,0.2473
24411,5188,30.18,9.51,13.01,7.66,-0.0065,0.3727
24412,7657,33.05,8.08,18.99,5.98,-0.0753,0.148
24413,4485,24.54,9.14,10.17,5.23,-0.0971,0.1586
24414,3940,48.27,12.66,24.54,11.07,-0.0087,0.6171
24415,3947,27.22,10.05,12.42,4.75,0.0144,0.127
24416,7454,27.92,9.78,8.93,9.21,-0.061,0.4
24417,2909,14.88,1.51,9.17,4.2,-0.1964,0.0802
24418,45,26.41,6.91,13.2,6.3,-0.127,0.194
24419,7198,10.79,3.8,4.2,2.79,-0.0957,-0.025
24420,829,43.74,7.37,31.01,5.35,0.3943,0.05
24421,3176,42.0,8.02,26.21,7.77,0.4095,0.1632
24422,135,31.92,8.82,18.04,5.06,0.1433,0.1139
24423,234,47.54,14.4,26.96,6.19,0.5115,0.2771
24424,7617,45.7,12.99,22.95,9.76,-0.075,0.4556
24425,1501,42.9,11.04,24.51,7.34,0.0689,0.2375
24426,1555,21.49,5.42,10.33,5.74,-0.0981,0.1404
24427,3559,13.64,3.25,4.38,6.02,-0.1839,0.2104
24428,3494,40.7,9.8,21.18,9.71,0.0242,0.4724
24429,7657,36.54,8.41,21.83,6.3,0.0184,0.0808
24430,8564,20.91,5.46,9.81,5.63,-0.0058,0.1111
24431,6721,11.94,7.29,2.74,1.91,-0.1105,0.0551
24432,4580,14.37,5.06,4.65,4.66,-0.2053,0.0081
24433,3890,11.85,2.51,6.16,3.18,-0.214,-0.0869
24434,4485,28.02,9.46,13.02,5.54,-0.0033,0.0914
24435,2909,19.04,2.58,10.58,5.87,-0.1989,0.1534
24436,447,29.49,6.95,14.8,7.74,-0.0857,0.3086
24437,3940,49.49,12.71,26.01,10.76,0.0815,0.6241
24438,71,32.26,7.61,15.5,9.15,0.0202,0.3693
24439,1741,36.96,14.11,17.49,5.36,0.1039,0.3147
24440,2171,22.54,8.37,7.28,6.89,-0.1172,0.2009
24441,1720,25.56,6.54,13.14,5.88,0.041,0.0432
24442,5188,33.66,9.84,15.85,7.97,0.0873,0.3055
24443,5484,39.8,16.13,17.39,6.29,0.167,0.3721
24444,7657,38.65,9.89,22.64,6.11,0.0101,0.0542
24445,829,44.53,8.55,30.25,5.73,0.4087,0.1166
24446,7198,14.73,4.88,5.39,4.46,-0.0982,0.0481
24447,3559,13.2,2.9,4.43,5.87,-0.1885,0.2319
24448,135,32.72,10.0,17.28,5.44,0.1577,0.1805
24449,6721,14.05,8.78,3.55,1.72,-0.1188,0.0285
24450,4485,30.22,10.06,12.96,7.2,-0.0057,0.1789
24451,8564,23.01,6.95,10.62,5.45,-0.0142,0.0844
24452,45,28.64,7.99,12.69,7.97,-0.1295,0.2672
24453,2909,18.85,3.36,10.06,5.43,-0.2046,0.1622
24454,234,46.99,13.65,28.48,4.86,0.5609,0.1903
24455,1501,42.61,10.3,26.3,6.01,0.1183,0.1507
24456,3494,40.26,9.45,21.24,9.56,0.0196,0.4939
24457,1741,36.92,14.2,17.3,5.42,0.1917,0.3324
24458,4580,16.56,5.66,4.58,6.32,-0.2078,0.0956
24459,3940,49.31,13.49,25.49,10.33,0.0758,0.6329
24460,71,32.98,7.7,16.07,9.21,0.1079,0.387
24461,7617,45.42,12.25,24.73,8.43,-0.0255,0.3688
24462,447,29.31,7.73,14.27,7.3,-0.0913,0.3173
24463,5484,40.53,16.48,17.58,6.47,0.2364,0.4014
24464,3947,28.23,10.1,13.68,4.44,0.1046,0.134
24465,2171,23.26,8.46,7.85,6.95,-0.0294,0.2186
24466,7454,28.93,9.83,10.19,8.91,0.0292,0.4071
24467,1555,21.05,5.07,10.39,5.59,-0.1027,0.1619
24468,3176,42.79,9.2,25.44,8.15,0.4238,0.2299
24469,1720,26.29,6.89,13.34,6.07,0.1104,0.0725
24470,7657,38.78,10.56,21.54,6.68,-0.0227,0.1296
24471,5188,35.16,10.19,16.81,8.16,0.1567,0.3347
24472,3890,14.04,3.11,6.09,4.84,-0.2164,0.0006
24473,829,44.22,9.22,28.7,6.3,0.3759,0.1921
24474,7617,46.0,12.41,25.76,7.84,0.0542,0.3716
24475,2909,19.37,3.63,9.73,6.0,-0.152,0.2118
24476,6721,15.17,9.21,4.94,1.02,-0.1258,-0.0157
24477,135,33.4,10.43,18.23,4.74,0.1507,0.1364
24478,234,47.65,13.92,28.3,5.43,0.6135,0.24
24479,4485,29.29,10.86,11.29,7.14,-0.0126,0.2259
24480,5484,39.38,15.95,16.78,6.65,0.2096,0.421
24481,2171,23.7,8.62,8.87,6.21,-0.0376,0.1426
24482,45,27.86,8.79,11.17,7.91,-0.1364,0.3141
24483,3494,40.74,8.42,21.88,10.43,0.0076,0.5095
24484,1501,43.13,10.57,25.97,6.58,0.1709,0.2004
24485,71,33.56,7.86,17.09,8.61,0.1876,0.3898
24486,5188,37.88,11.54,17.91,8.43,0.2243,0.382
24487,3176,42.53,9.83,24.44,8.26,0.4726,0.2866
24488,1741,37.02,13.17,17.56,6.29,0.1796,0.348
24489,3559,14.33,3.33,5.83,5.17,-0.1954,0.1878
24490,4580,17.04,4.63,5.22,7.19,-0.2198,0.1113
24491,3940,49.88,13.64,26.51,9.73,0.1555,0.6357
24492,3947,26.68,9.57,12.49,4.62,0.0777,0.1536
24493,1555,21.49,5.24,11.4,4.85,-0.111,0.086
24494,3890,16.76,4.46,7.19,5.11,-0.1488,0.0479
24495,447,27.76,7.2,13.08,7.48,-0.1182,0.3369
24496,1720,26.03,7.52,12.33,6.18,0.1593,0.1292
24497,7198,14.86,5.55,4.28,5.03,-0.131,0.1236
24498,234,48.99,14.0,29.29,5.7,0.6402,0.2799
24499,8564,22.09,7.75,8.95,5.38,-0.0211,0.1314
24500,7657,39.7,11.2,21.71,6.79,0.0261,0.1864
24501,7454,29.36,9.99,11.21,8.17,0.021,0.3311
24502,5484,39.28,15.01,18.29,5.97,0.1961,0.3391
24503,3494,40.5,8.84,21.59,10.07,0.0706,0.5178
24504,4485,30.84,10.94,12.49,7.41,0.0141,0.2658
24505,3940,51.96,14.58,27.65,9.72,0.1509,0.6506
24506,2171,23.41,7.69,10.19,5.53,-0.0511,0.0607
24507,6721,14.2,8.59,5.28,0.33,-0.131,-0.0724
24508,45,27.76,7.85,12.68,7.23,-0.1499,0.2322
24509,71,33.32,8.27,16.8,8.25,0.2507,0.3981
24510,1555,20.97,4.71,11.88,4.39,-0.1171,0.056
24511,447,27.37,6.37,14.79,6.21,-0.0268,0.2781
24512,5188,36.83,10.78,16.92,9.13,0.1424,0.3932
24513,1741,35.61,12.42,16.2,6.99,0.0978,0.3592
24514,2909,18.4,3.0,10.08,5.32,-0.1573,0.1551
24515,829,45.53,10.57,28.39,6.57,0.4435,0.2394
24516,7617,45.03,11.78,26.1,7.15,0.0489,0.3149
24517,3559,16.4,4.27,6.97,5.16,-0.2,0.2028
24518,3176,41.12,9.08,23.07,8.96,0.3908,0.2979
24519,3947,26.17,9.05,12.96,4.16,0.0716,0.1237
24520,4580,19.11,5.57,6.36,7.18,-0.2244,0.1262
24521,8564,22.71,8.05,8.86,5.8,0.0147,0.1717
24522,7198,14.47,4.72,5.99,3.76,-0.0396,0.0647
24523,7454,31.75,10.51,13.3,7.94,0.091,0.3371
24524,135,34.74,10.51,19.23,5.01,0.1775,0.1763
24525,1501,42.89,10.98,25.68,6.22,0.2339,0.2087
24526,3890,16.24,3.93,7.66,4.65,-0.155,0.0179
24527,1720,25.97,6.69,14.37,4.91,0.2506,0.0704
24528,2909,20.14,3.2,10.5,6.43,-0.0959,0.1817
24529,5188,38.91,12.0,17.55,9.36,0.2306,0.4219
24530,71,35.89,8.6,18.43,8.87,0.34,0.4423
24531,5484,40.52,15.53,19.24,5.75,0.2661,0.3451
24532,6721,16.78,8.91,6.91,0.95,-0.0417,-0.0282
24533,829,45.86,10.77,27.41,7.68,0.5049,0.266
24534,3947,27.1,8.98,13.47,4.65,0.0644,0.1815
24535,234,48.47,14.31,28.05,6.11,0.6761,0.3202
24536,2171,23.49,8.07,9.96,5.46,0.0313,0.0736
24537,447,29.45,7.58,15.43,6.44,0.0613,0.3068
24538,7657,40.19,11.5,21.49,7.21,0.062,0.2267
24539,3559,16.87,4.86,7.58,4.43,-0.1261,0.1248
24540,1720,26.53,7.83,13.17,5.53,0.217,0.1396
24541,3494,42.76,9.35,23.56,9.85,0.1407,0.5238
24542,4580,20.04,5.5,6.87,7.67,-0.2316,0.184
24543,45,29.35,8.18,13.32,7.85,-0.0606,0.2764
24544,1501,43.64,12.12,24.68,6.84,0.2004,0.278
24545,7454,31.51,10.03,14.61,6.87,0.0658,0.2794
24546,7617,45.5,12.37,26.71,6.42,0.1228,0.2369
24547,7198,14.24,4.25,7.3,2.69,-0.0649,0.007
24548,3890,17.0,5.07,6.65,5.27,-0.1886,0.0872
24549,1741,35.94,12.62,15.22,8.1,0.1592,0.3858
24550,4485,30.92,11.32,12.26,7.34,0.0965,0.2787
24551,1555,23.05,5.92,12.51,4.62,-0.029,0.0848
24552,135,34.32,10.03,20.34,3.94,0.1522,0.1185
24553,3940,52.04,14.96,27.42,9.65,0.2334,0.6635
24554,71,36.86,8.92,19.34,8.6,0.3925,0.4524
24555,3176,41.07,9.67,23.17,8.24,0.4647,0.2199
24556,8564,23.64,7.98,9.37,6.28,0.0075,0.2295
24557,447,29.41,8.29,14.49,6.63,0.0495,0.3414
24558,1720,25.96,7.56,12.97,5.43,0.1987,0.1596
24559,6721,16.22,8.99,5.52,1.71,-0.1132,0.0136
24560,3947,27.11,8.64,14.23,4.23,-0.0104,0.124
24561,4580,20.18,5.23,7.39,7.56,-0.2499,0.2039
24562,5188,39.87,12.32,18.47,9.09,0.2831,0.432
24563,234,48.49,13.97,28.83,5.69,0.6013,0.2628
24564,1501,45.37,12.99,25.49,6.89,0.2768,0.2988
24565,829,45.15,10.85,25.86,8.45,0.4334,0.3078
24566,1741,36.38,11.83,16.25,8.3,0.2341,0.3128
24567,3494,42.91,9.09,24.07,9.74,0.1224,0.5438
24568,7198,14.3,3.68,6.37,4.25,-0.0723,0.0733
24569,4485,31.66,10.53,13.59,7.54,0.1714,0.2057
24570,45,30.37,9.05,13.43,7.89,0.0158,0.2973
24571,3176,40.56,9.67,23.97,6.92,0.5125,0.1437
24572,7617,45.56,11.8,25.78,7.99,0.1154,0.3032
24573,1555,23.79,5.14,13.85,4.81,0.0459,0.0117
24574,5484,39.81,15.61,17.69,6.51,0.1947,0.3869
24575,7657,40.15,12.21,20.55,7.4,0.0502,0.2614
24576,2171,23.5,7.73,10.72,5.04,-0.0435,0.0162
24577,2909,21.11,3.52,11.42,6.16,-0.0434,0.1918
24578,135,34.7,10.34,21.83,2.52,0.177,0.0236
24579,3890,17.06,4.5,5.72,6.83,-0.196,0.1535
24580,7454,33.24,10.9,15.42,6.92,0.1422,0.3002
24581,3559,16.83,5.56,6.65,4.62,-0.1379,0.1595
24582,3940,52.2,15.27,28.7,8.24,0.2581,0.5685
24583,3494,40.57,8.66,23.93,7.99,0.0977,0.4654
24584,5188,39.5,11.87,18.58,9.06,0.32,0.4489
24585,8564,22.91,7.99,9.95,4.97,0.0553,0.1533
24586,3947,28.75,7.32,16.34,5.09,0.0741,0.0932
24587,1741,37.15,11.96,17.05,8.13,0.1485,0.3285
24588,4485,29.33,10.1,13.45,5.78,0.1467,0.1272
24589,447,28.71,8.3,15.1,5.32,0.0973,0.2652
24590,1501,45.14,13.12,25.29,6.72,0.1913,0.3146
24591,7657,41.31,12.21,21.38,7.73,0.12,0.2959
24592,45,29.6,9.29,12.49,7.81,-0.0481,0.3246
24593,4580,19.81,4.78,7.5,7.53,-0.2131,0.2208
24594,234,47.61,13.52,28.43,5.65,0.6382,0.2796
24595,7198,11.97,3.25,6.22,2.5,-0.097,-0.0052
24596,6721,17.87,7.67,7.62,2.58,-0.0286,-0.0171
24597,71,37.05,9.23,20.64,7.18,0.4173,0.3575
24598,3176,39.79,9.92,23.03,6.84,0.4485,0.1711
24599,7454,35.3,11.8,15.42,8.08,0.1363,0.3391
24600,829,45.93,10.98,26.66,8.28,0.3479,0.3235
24601,3940,53.0,13.79,30.5,8.71,0.2912,0.5705
24602,3890,19.12,5.4,5.72,8.0,-0.2019,0.1923
24603,3559,18.89,6.47,6.64,5.79,-0.1438,0.1984
24604,7617,45.05,12.05,25.1,7.91,0.0514,0.3306
24605,5484,40.71,15.61,18.26,6.84,0.2644,0.4214
24606,8564,22.55,7.66,9.74,5.15,0.0262,0.1959
24607,1555,24.95,5.14,14.67,5.14,0.1157,0.0462
24608,2909,21.05,4.46,9.59,6.99,-0.0596,0.2664
24609,2171,23.44,8.67,8.9,5.87,-0.0598,0.0907
24610,135,33.85,11.28,19.22,3.35,0.1607,0.0981
24611,1720,27.11,6.24,14.58,6.29,0.2833,0.1288
24612,6721,20.29,8.53,8.06,3.7,0.0201,0.0554
24613,1741,36.61,11.64,16.66,8.32,0.1194,0.3711
24614,3494,41.35,7.18,25.71,8.46,0.1308,0.4673
24615,4485,29.39,10.25,12.94,6.2,0.2031,0.1576
24616,71,36.5,9.33,19.99,7.17,0.4291,0.3762
24617,3947,28.37,7.0,16.1,5.27,0.045,0.1358
24618,45,30.76,9.67,13.39,7.71,0.0447,0.3449
24619,5188,40.27,10.39,20.36,9.53,0.3531,0.4508
24620,3559,16.87,6.15,6.38,4.33,-0.165,0.1125
24621,829,47.19,11.16,28.84,7.18,0.4041,0.2322
24622,7617,43.03,11.73,24.84,6.45,0.0302,0.2447
24623,447,28.76,8.44,14.58,5.73,0.1538,0.2956
24624,135,33.74,10.66,18.28,4.8,0.1221,0.1656
24625,3890,19.86,5.59,7.37,6.9,-0.1457,0.1011
24626,5484,39.21,15.3,18.53,5.39,0.2432,0.3356
24627,1720,26.99,5.62,13.63,7.74,0.2447,0.1963
24628,1555,25.25,5.51,13.32,6.41,0.0999,0.0954
24629,234,49.26,14.38,28.11,6.78,0.6869,0.3522
24630,7454,34.75,11.91,14.77,8.07,0.1481,0.3578
24631,2909,21.34,4.84,8.24,8.26,-0.0754,0.3155
24632,7657,43.31,12.58,23.11,7.62,0.2128,0.3163
24633,1501,45.19,13.27,24.78,7.14,0.2477,0.345
24634,3940,53.73,13.97,32.15,7.61,0.3475,0.4792
24635,3176,38.48,10.03,21.62,6.83,0.4604,0.1898
24636,7198,14.39,4.1,6.66,3.62,-0.0483,0.0674
24637,4580,21.81,5.15,9.23,7.42,-0.1202,0.2411
24638,447,28.56,8.71,14.65,5.2,0.1951,0.2208
24639,8564,22.85,8.04,8.39,6.42,0.0104,0.245
24640,2171,23.45,8.05,8.08,7.32,-0.0984,0.1582
24641,3494,41.08,6.84,27.03,7.22,0.2023,0.3844
24642,71,37.83,9.58,19.95,8.31,0.4621,0.4098
24643,3559,18.58,5.63,7.77,5.18,-0.0906,0.1289
24644,234,48.97,15.22,26.86,6.89,0.5976,0.3882
24645,45,31.82,9.14,14.13,8.55,0.1192,0.3613
24646,1741,35.89,11.3,17.52,7.07,0.1909,0.2882
24647,3890,21.24,6.03,7.02,8.19,-0.1702,0.141
24648,7454,35.07,12.88,15.72,6.47,0.2183,0.2701
24649,5484,39.79,15.74,17.36,6.68,0.2186,0.3755
24650,1720,26.7,6.47,12.38,7.85,0.1553,0.2323
24651,3176,38.3,9.6,21.82,6.87,0.4701,0.2011
24652,4485,30.72,10.49,12.89,7.34,0.2361,0.1913
24653,2909,21.66,5.8,9.19,6.67,-0.0052,0.2279
24654,1501,45.11,12.84,25.08,7.18,0.2575,0.3563
24655,4580,21.98,6.05,7.93,8.0,-0.1333,0.2882
24656,135,34.31,11.11,17.11,6.09,0.0975,0.2055
24657,3947,29.71,7.24,16.06,6.41,0.078,0.1694
24658,829,46.35,11.43,28.27,6.65,0.4454,0.1574
24659,1555,25.76,6.36,12.88,6.52,0.0105,0.1314
24660,2171,24.36,7.56,8.58,8.22,-0.016,0.1822
24661,7657,43.63,13.55,24.06,6.02,0.2831,0.2287
24662,7617,42.82,12.0,24.91,5.92,0.0715,0.1699
24663,8564,23.76,7.54,8.89,7.32,0.0927,0.2691
24664,7198,14.56,5.01,5.35,4.2,-0.0614,0.1144
24665,5188,41.98,9.87,21.74,10.37,0.4275,0.4672
24666,6721,20.02,8.2,9.37,2.46,0.0916,-0.0275
24667,447,28.68,9.61,13.3,5.77,0.182,0.2679
24668,7454,37.67,12.57,17.73,7.37,0.2592,0.2882
24669,3940,53.65,13.55,32.46,7.65,0.3572,0.4906
24670,1720,29.39,6.16,14.48,8.75,0.1962,0.2503
24671,45,33.54,8.9,15.47,9.17,0.2,0.3851
24672,3176,35.58,9.61,19.98,5.99,0.401,0.1393
24673,3494,41.94,6.35,27.47,8.12,0.2846,0.4085
24674,234,47.44,15.28,25.11,7.05,0.5109,0.4035
24675,135,35.45,11.51,19.78,4.16,0.1728,0.1253
24676,71,37.11,9.63,19.01,8.47,0.3754,0.4252
